month,firm_id,num_workers,price,wage,inventory
2,1037,2,25.448000815178624,1428.0,6.0
2,1038,2,25.338122698446085,1428.0,6.0
2,1039,2,25.669114217456475,1428.0,6.0
2,1040,2,25.601808858989738,1428.0,6.0
2,1041,2,25.107885386326167,1428.0,6.0
2,1042,2,25.846285001352857,1428.0,6.0
2,1043,2,25.08098301582311,1428.0,6.0
2,1044,2,25.39294438036384,1428.0,6.0
2,1045,2,25.65787914758695,1428.0,6.0
2,1046,2,25.969419402476372,1428.0,6.0
2,1047,2,25.509697842048055,1428.0,6.0
2,1048,2,25.464293149116145,1428.0,6.0
2,1049,2,25.288611315492535,1428.0,6.0
2,1050,2,25.177493934503786,1428.0,6.0
2,1051,2,25.109193249098833,1428.0,6.0
2,1052,2,25.914990456287214,1428.0,6.0
2,1053,2,25.061777306552333,1428.0,6.0
2,1054,2,25.565770643794398,1428.0,6.0
2,1055,2,25.04272035668246,1428.0,6.0
2,1056,2,25.07442713772083,1428.0,6.0
2,1057,2,25.613712667283735,1428.0,6.0
2,1058,2,25.58353375160409,1428.0,6.0
2,1059,2,25.575758646305875,1428.0,6.0
2,1060,2,25.36855578994214,1428.0,6.0
2,1061,2,25.44031408254181,1428.0,6.0
2,1062,2,25.43579190455064,1428.0,6.0
2,1063,2,25.603435284985082,1428.0,6.0
2,1064,2,25.119739561840966,1428.0,6.0
2,1065,2,25.714602057688424,1428.0,6.0
2,1066,2,25.28798911895515,1428.0,6.0
2,1067,2,25.43141365497286,1428.0,6.0
2,1068,2,25.200307399240117,1428.0,6.0
2,1069,2,25.479411943432222,1428.0,6.0
2,1070,2,25.41387413447953,1428.0,6.0
2,1071,2,25.295833966393403,1428.0,6.0
2,1072,2,25.827763911329043,1428.0,6.0
2,1073,2,25.243936788643335,1428.0,6.0
2,1074,2,25.26851725558386,1428.0,6.0
2,1075,2,25.117411590764533,1428.0,6.0
2,1076,2,25.606869478806,1428.0,6.0
2,1077,2,25.042431242336388,1428.0,6.0
2,1078,2,25.367662091513964,1428.0,6.0
2,1079,2,25.177957737256804,1428.0,6.0
2,1080,2,25.296472714239677,1428.0,6.0
2,1081,2,25.03149631542243,1428.0,6.0
2,1082,2,25.238274464973475,1428.0,6.0
2,1083,2,25.829248183207948,1428.0,6.0
2,1084,2,25.623199146209476,1428.0,6.0
2,1085,2,25.0,1428.0,6.0
2,1086,2,25.021407266726747,1428.0,6.0
2,1087,2,25.861763410535342,1428.0,6.0
2,1088,2,25.29328925418959,1428.0,6.0
2,1089,2,25.437127696486417,1428.0,6.0
2,1090,2,25.02103485560012,1428.0,6.0
2,1091,2,25.28640697655164,1428.0,6.0
2,1092,2,25.32691576338955,1428.0,6.0
2,1093,2,25.45900953791429,1428.0,6.0
2,1094,2,25.411457382720787,1428.0,6.0
2,1095,2,25.202314079167625,1428.0,6.0
2,1096,2,25.31073266389806,1428.0,6.0
2,1097,2,25.506268734087072,1428.0,6.0
2,1098,2,25.224005353347994,1428.0,6.0
2,1099,2,25.05316560012914,1428.0,6.0
2,1100,2,25.43672760177714,1428.0,6.0
3,1001,3,26.00797900160998,1428.0,9.0
3,1002,3,25.48961222645298,1428.0,9.0
3,1003,3,25.448638141166246,1428.0,9.0
3,1004,3,25.52227673024729,1428.0,9.0
3,1005,3,25.83242817301828,1428.0,9.0
3,1006,3,25.11521554935425,1428.0,9.0
3,1007,3,25.98075417371461,1428.0,9.0
3,1008,3,26.037785583203068,1428.0,9.0
3,1009,3,25.304892872895408,1428.0,9.0
3,1010,3,25.512914938922897,1428.0,9.0
3,1011,3,25.846663404403337,1428.0,9.0
3,1012,3,25.595198633875174,1428.0,9.0
3,1013,3,25.490196796304538,1428.0,9.0
3,1014,3,25.44201650404825,1428.0,9.0
3,1015,3,25.994848242402664,1428.0,9.0
3,1016,3,25.727526496741714,1428.0,9.0
3,1017,3,25.037028756566155,1428.0,9.0
3,1018,3,25.780146268015667,1428.0,9.0
3,1019,3,25.30477580031695,1428.0,9.0
3,1020,3,25.245031662038787,1428.0,9.0
3,1021,3,25.716583436639493,1428.0,9.0
3,1022,3,25.2943621455524,1428.0,9.0
3,1023,3,26.061189864579234,1428.0,9.0
3,1024,3,25.584014666982355,1428.0,9.0
3,1025,3,25.08831878077758,1428.0,9.0
3,1026,3,25.91385820870685,1428.0,9.0
3,1027,3,25.156101269450964,1428.0,9.0
3,1028,3,25.813266860964372,1428.0,9.0
3,1029,3,25.12749892209913,1428.0,9.0
3,1030,3,25.162830057964804,1428.0,9.0
3,1031,3,25.36875411526667,1428.0,9.0
3,1032,3,25.475244479624127,1428.0,9.0
3,1033,3,25.85751974896108,1428.0,9.0
3,1034,3,26.194289783650376,1428.0,9.0
3,1035,3,25.0,1428.0,9.0
3,1036,3,25.597572236223225,1428.0,9.0
3,1037,3,25.720628924026684,1428.0,9.0
3,1038,3,25.338122698446085,1428.0,9.0
3,1039,3,25.81326313300231,1428.0,9.0
3,1040,3,25.62055432389149,1428.0,9.0
3,1041,3,25.241940846440777,1428.0,9.0
3,1042,3,26.07545549661546,1428.0,9.0
3,1043,3,25.109645572002982,1428.0,9.0
3,1044,3,25.871189176880666,1428.0,9.0
3,1045,3,25.71062154518137,1428.0,9.0
3,1046,3,26.310284441874508,1428.0,9.0
3,1047,3,25.548486515086495,1428.0,9.0
3,1048,3,25.464293149116145,1428.0,9.0
3,1049,3,25.288611315492535,1428.0,9.0
3,1050,3,25.249962773062485,1428.0,9.0
3,1051,3,25.263747497664593,1428.0,9.0
3,1052,3,26.38189028038263,1428.0,9.0
3,1053,3,25.547719028051247,1428.0,9.0
3,1054,3,25.64268160803121,1428.0,9.0
3,1055,3,25.133212324742463,1428.0,9.0
3,1056,3,25.370744136607463,1428.0,9.0
3,1057,3,25.813296406152343,1428.0,9.0
3,1058,3,25.719218400713178,1428.0,9.0
3,1059,3,25.575758646305875,1428.0,9.0
3,1060,3,25.810171127537902,1428.0,9.0
3,1061,3,25.60256998160527,1428.0,9.0
3,1062,3,25.748175161654526,1428.0,9.0
3,1063,3,25.608676341677445,1428.0,9.0
3,1064,3,25.470625460074814,1428.0,9.0
3,1065,3,25.714602057688424,1428.0,9.0
3,1066,3,25.645274949321035,1428.0,9.0
3,1067,3,25.696486052283344,1428.0,9.0
3,1068,3,25.200307399240117,1428.0,9.0
3,1069,3,25.505003909790897,1428.0,9.0
3,1070,3,25.659619080702694,1428.0,9.0
3,1071,3,25.336163950262037,1428.0,9.0
3,1072,3,26.09637710731115,1428.0,9.0
3,1073,3,25.48799588437915,1428.0,9.0
3,1074,3,25.510479796648106,1428.0,9.0
3,1075,3,25.33999895835723,1428.0,9.0
3,1076,3,26.005811838147906,1428.0,9.0
3,1077,3,25.461184858708684,1428.0,9.0
3,1078,3,25.824788642781787,1428.0,9.0
3,1079,3,25.40031151731003,1428.0,9.0
3,1080,3,25.352472953765457,1428.0,9.0
3,1081,3,25.500975185008475,1428.0,9.0
3,1082,3,25.348392887540996,1428.0,9.0
3,1083,3,26.299744201333503,1428.0,9.0
3,1084,3,25.68667245978405,1428.0,9.0
3,1085,3,25.0,1428.0,9.0
3,1086,3,25.230293351764832,1428.0,9.0
3,1087,3,26.305634233525712,1428.0,9.0
3,1088,3,25.698645034202208,1428.0,9.0
3,1089,3,25.88438926293059,1428.0,9.0
3,1090,3,25.10345452796024,1428.0,9.0
3,1091,3,25.28640697655164,1428.0,9.0
3,1092,3,25.437561045830414,1428.0,9.0
3,1093,3,25.84347108257461,1428.0,9.0
3,1094,3,25.411457382720787,1428.0,9.0
3,1095,3,25.410822706843145,1428.0,9.0
3,1096,3,25.31073266389806,1428.0,9.0
3,1097,3,25.929682137558874,1428.0,9.0
3,1098,3,25.549053385651984,1428.0,9.0
3,1099,3,25.54165769654247,1428.0,9.0
3,1100,3,25.55802266298935,1428.0,9.0
4,1001,4,26.028386761390614,1428.0,12.0
4,1002,4,25.48961222645298,1428.0,12.0
4,1003,4,25.656552560231436,1428.0,12.0
4,1004,3,26.01575144403287,1428.0,9.0
4,1005,4,25.991987788178534,1428.0,12.0
4,1006,4,25.615702588962797,1428.0,12.0
4,1007,4,26.259144238361674,1428.0,12.0
4,1008,4,26.037785583203068,1428.0,12.0
4,1009,4,25.649443039925313,1428.0,12.0
4,1010,4,25.57332177197579,1428.0,12.0
4,1011,4,25.846663404403337,1428.0,12.0
4,1012,4,26.023984979570397,1428.0,12.0
4,1013,4,25.643078230574435,1428.0,12.0
4,1014,4,25.619467061267947,1428.0,12.0
4,1015,4,26.25936159718951,1428.0,12.0
4,1016,4,25.727526496741714,1428.0,12.0
4,1017,4,25.193363571078567,1428.0,12.0
4,1018,4,25.780146268015667,1428.0,12.0
4,1019,4,25.71935404142852,1428.0,12.0
4,1020,4,25.305492947148167,1428.0,12.0
4,1021,4,25.984622373823335,1428.0,12.0
4,1022,4,25.298367338076083,1428.0,12.0
4,1023,4,26.302224790667328,1428.0,12.0
4,1024,4,25.827310604248975,1428.0,12.0
4,1025,4,25.08831878077758,1428.0,12.0
4,1026,4,26.2823402753636,1428.0,12.0
4,1027,4,25.156101269450964,1428.0,12.0
4,1028,4,25.813266860964372,1428.0,12.0
4,1029,4,25.444627433316832,1428.0,12.0
4,1030,4,25.246506773157915,1428.0,12.0
4,1031,4,25.689344887300436,1428.0,12.0
4,1032,4,25.475244479624127,1428.0,12.0
4,1033,4,25.9375817703053,1428.0,12.0
4,1034,4,26.194289783650376,1428.0,12.0
4,1035,4,25.33935648645128,1428.0,12.0
4,1036,4,25.798366882407013,1428.0,12.0
4,1037,3,25.720628924026684,1428.0,9.0
4,1038,4,25.514549868511626,1428.0,12.0
4,1039,4,26.131637161979715,1428.0,12.0
4,1040,4,25.62055432389149,1428.0,12.0
4,1041,4,25.711559322750947,1428.0,12.0
4,1042,4,26.07545549661546,1428.0,12.0
4,1043,4,25.29114538085741,1428.0,12.0
4,1044,4,25.937979929555997,1428.0,12.0
4,1045,4,25.827865484854453,1428.0,12.0
4,1046,4,26.310284441874508,1428.0,12.0
4,1047,4,25.941380357654463,1428.0,12.0
4,1048,4,25.498101272104524,1428.0,12.0
4,1049,4,25.732848350106206,1428.0,12.0
4,1050,4,25.5295977117405,1428.0,12.0
4,1051,4,25.339551317763757,1428.0,12.0
4,1052,4,26.38189028038263,1428.0,12.0
4,1053,4,25.906390429585908,1428.0,12.0
4,1054,4,26.125398392426295,1428.0,12.0
4,1055,4,25.561373184406293,1428.0,12.0
4,1056,4,25.479640987422066,1428.0,12.0
4,1057,4,25.88005594402257,1428.0,12.0
4,1058,4,26.06661377430243,1428.0,12.0
4,1059,4,25.81823974503313,1428.0,12.0
4,1060,4,26.23291945686307,1428.0,12.0
4,1061,4,25.60256998160527,1428.0,12.0
4,1062,4,25.748175161654526,1428.0,12.0
4,1063,3,25.784021095901267,1428.0,9.0
4,1064,4,25.470625460074814,1428.0,12.0
4,1065,4,25.765213136268393,1428.0,12.0
4,1066,4,25.98097476614084,1428.0,12.0
4,1067,4,25.86409447147732,1428.0,12.0
4,1068,3,25.200307399240117,1428.0,9.0
4,1069,4,25.66611358007723,1428.0,12.0
4,1070,4,25.81706586327977,1428.0,12.0
4,1071,4,25.498386904650967,1428.0,12.0
4,1072,4,26.09637710731115,1428.0,12.0
4,1073,4,25.58026693214029,1428.0,12.0
4,1074,4,25.990110359375773,1428.0,12.0
4,1075,4,25.33999895835723,1428.0,12.0
4,1076,4,26.005811838147906,1428.0,12.0
4,1077,4,25.464207363380602,1428.0,12.0
4,1078,4,25.824788642781787,1428.0,12.0
4,1079,4,25.88735227360728,1428.0,12.0
4,1080,4,25.513764867850988,1428.0,12.0
4,1081,4,25.845755321075917,1428.0,12.0
4,1082,3,25.797048218502056,1428.0,9.0
4,1083,4,26.299744201333503,1428.0,12.0
4,1084,4,26.024477443620714,1428.0,12.0
4,1085,4,25.43328371514466,1428.0,12.0
4,1086,4,25.536471262618964,1428.0,12.0
4,1087,4,26.305634233525712,1428.0,12.0
4,1088,4,25.85210841315877,1428.0,12.0
4,1089,3,26.389437959944775,1428.0,9.0
4,1090,4,25.286468390515395,1428.0,12.0
4,1091,4,25.28640697655164,1428.0,12.0
4,1092,4,25.437561045830414,1428.0,12.0
4,1093,4,25.88712855973802,1428.0,12.0
4,1094,4,25.48802304082529,1428.0,12.0
4,1095,4,25.8982363293267,1428.0,12.0
4,1096,4,25.31073266389806,1428.0,12.0
4,1097,4,26.300998117019173,1428.0,12.0
4,1098,4,25.549053385651984,1428.0,12.0
4,1099,4,25.54165769654247,1428.0,12.0
4,1100,4,25.55802266298935,1428.0,12.0
5,1001,5,26.028386761390614,1428.0,15.0
5,1002,5,25.48961222645298,1428.0,15.0
5,1003,5,25.656552560231436,1428.0,15.0
5,1004,4,26.464351493992357,1428.0,12.0
5,1005,5,25.991987788178534,1428.0,15.0
5,1006,5,25.989091444515708,1428.0,15.0
5,1007,5,26.259144238361674,1428.0,15.0
5,1008,5,26.037785583203068,1428.0,15.0
5,1009,5,25.943509396978857,1428.0,15.0
5,1010,5,25.57332177197579,1428.0,15.0
5,1011,5,26.163575829357775,1428.0,15.0
5,1012,5,26.441338794556685,1428.0,15.0
5,1013,5,26.04847987739861,1428.0,15.0
5,1014,5,25.834782198509618,1428.0,15.0
5,1015,5,26.25936159718951,1428.0,15.0
5,1016,5,26.096774808296722,1428.0,15.0
5,1017,5,25.54749891107836,1428.0,15.0
5,1018,5,25.780146268015667,1428.0,15.0
5,1019,5,25.917082624888145,1428.0,15.0
5,1020,5,25.305492947148167,1428.0,15.0
5,1021,5,25.984622373823335,1428.0,15.0
5,1022,5,25.670824267253447,1428.0,15.0
5,1023,5,26.302224790667328,1428.0,15.0
5,1024,5,26.090209552246673,1428.0,15.0
5,1025,5,25.41257889002264,1428.0,15.0
5,1026,5,26.2823402753636,1428.0,15.0
5,1027,5,25.156101269450964,1428.0,15.0
5,1028,5,26.004023670677135,1428.0,15.0
5,1029,5,25.749921775139985,1428.0,15.0
5,1030,5,25.549885841264523,1428.0,15.0
5,1031,5,25.797516521177748,1428.0,15.0
5,1032,5,25.57754469213354,1428.0,15.0
5,1033,5,26.145419783122026,1428.0,15.0
5,1034,5,26.194289783650376,1428.0,15.0
5,1035,5,25.487012402769057,1428.0,15.0
5,1036,5,25.828585356141964,1428.0,15.0
5,1037,4,26.176989545739705,1428.0,12.0
5,1038,5,25.780468936994918,1428.0,15.0
5,1039,5,26.131637161979715,1428.0,15.0
5,1040,5,25.62055432389149,1428.0,15.0
5,1041,5,26.072278827365473,1428.0,15.0
5,1042,5,26.07545549661546,1428.0,15.0
5,1043,5,25.758348651732447,1428.0,15.0
5,1044,5,26.138100770649636,1428.0,15.0
5,1045,5,25.827865484854453,1428.0,15.0
5,1046,5,26.310284441874508,1428.0,15.0
5,1047,5,26.136094580008603,1428.0,15.0
5,1048,5,25.498101272104524,1428.0,15.0
5,1049,5,25.793896179015825,1428.0,15.0
5,1050,5,25.5295977117405,1428.0,15.0
5,1051,5,25.440241664284933,1428.0,15.0
5,1052,5,26.38189028038263,1428.0,15.0
5,1053,5,26.17990706754171,1428.0,15.0
5,1054,5,26.125398392426295,1428.0,15.0
5,1055,5,25.561373184406293,1428.0,15.0
5,1056,5,25.881648415689288,1428.0,15.0
5,1057,5,26.066095783220693,1428.0,15.0
5,1058,5,26.30626755155645,1428.0,15.0
5,1059,5,26.308394698153197,1428.0,15.0
5,1060,5,26.23291945686307,1428.0,15.0
5,1061,5,25.802134147368506,1428.0,15.0
5,1062,5,25.892716230746665,1428.0,15.0
5,1063,4,25.81239677393105,1428.0,12.0
5,1064,5,25.470625460074814,1428.0,15.0
5,1065,5,25.988638589276913,1428.0,15.0
5,1066,5,26.346546473642185,1428.0,15.0
5,1067,5,25.86409447147732,1428.0,15.0
5,1068,4,25.470807314921775,1428.0,12.0
5,1069,5,25.66611358007723,1428.0,15.0
5,1070,5,26.159026702762247,1428.0,15.0
5,1071,5,25.498386904650967,1428.0,15.0
5,1072,5,26.09637710731115,1428.0,15.0
5,1073,5,25.58026693214029,1428.0,15.0
5,1074,4,26.276360199002756,1428.0,12.0
5,1075,5,25.666748207058404,1428.0,15.0
5,1076,5,26.017974575020084,1428.0,15.0
5,1077,5,25.479035140419796,1428.0,15.0
5,1078,5,26.202437770554617,1428.0,15.0
5,1079,5,25.88735227360728,1428.0,15.0
5,1080,5,25.99431076507995,1428.0,15.0
5,1081,5,25.845755321075917,1428.0,15.0
5,1082,4,26.21360278677567,1428.0,12.0
5,1083,5,26.299744201333503,1428.0,15.0
5,1084,5,26.024477443620714,1428.0,15.0
5,1085,5,25.649136734522237,1428.0,15.0
5,1086,5,25.744685903321464,1428.0,15.0
5,1087,5,26.305634233525712,1428.0,15.0
5,1088,5,26.287680507348117,1428.0,15.0
5,1089,4,26.389437959944775,1428.0,12.0
5,1090,5,25.604611377616934,1428.0,15.0
5,1091,5,25.59033449941322,1428.0,15.0
5,1092,5,25.540419892680628,1428.0,15.0
5,1093,5,26.001340603490824,1428.0,15.0
5,1094,5,25.48802304082529,1428.0,15.0
5,1095,5,26.068567264051463,1428.0,15.0
5,1096,5,25.697365302101087,1428.0,15.0
5,1097,5,26.300998117019173,1428.0,15.0
5,1098,5,25.870036662414048,1428.0,15.0
5,1099,5,25.800872095492043,1428.0,15.0
5,1100,5,25.55802266298935,1428.0,15.0
6,1001,6,26.028386761390614,1428.0,18.0
6,1002,5,25.741438580152643,1428.0,15.0
6,1003,6,26.144220937008683,1428.0,18.0
6,1004,5,26.464351493992357,1428.0,15.0
6,1005,6,26.4429505753323,1428.0,18.0
6,1006,6,26.3080070968389,1428.0,18.0
6,1007,6,26.259144238361674,1428.0,18.0
6,1008,6,26.462683780544936,1428.0,18.0
6,1009,5,25.943509396978857,1428.0,15.0
6,1010,6,25.608313761158595,1428.0,18.0
6,1011,6,26.163575829357775,1428.0,18.0
6,1012,6,26.441338794556685,1428.0,18.0
6,1013,6,26.43184898581764,1428.0,18.0
6,1014,5,26.271912259510454,1428.0,15.0
6,1015,6,26.25936159718951,1428.0,18.0
6,1016,6,26.096774808296722,1428.0,18.0
6,1017,6,25.76984795341138,1428.0,18.0
6,1018,6,25.94267017060692,1428.0,18.0
6,1019,6,26.266974975641812,1428.0,18.0
6,1020,6,25.305492947148167,1428.0,18.0
6,1021,6,26.30124135551959,1428.0,18.0
6,1022,6,25.92509622537821,1428.0,18.0
6,1023,6,26.302224790667328,1428.0,18.0
6,1024,6,26.090209552246673,1428.0,18.0
6,1025,6,25.915849419257736,1428.0,18.0
6,1026,6,26.2823402753636,1428.0,18.0
6,1027,6,25.476190245827198,1428.0,18.0
6,1028,6,26.445568777359707,1428.0,18.0
6,1029,6,26.054754016886218,1428.0,18.0
6,1030,6,25.97897692070376,1428.0,18.0
6,1031,5,25.99303298250094,1428.0,15.0
6,1032,6,25.62083267142411,1428.0,18.0
6,1033,6,26.145419783122026,1428.0,18.0
6,1034,6,26.194289783650376,1428.0,18.0
6,1035,6,25.648493615892235,1428.0,18.0
6,1036,6,25.946604777153926,1428.0,18.0
6,1037,5,26.176989545739705,1428.0,15.0
6,1038,6,25.982198212642825,1428.0,18.0
6,1039,6,26.131637161979715,1428.0,18.0
6,1040,6,26.118006062792524,1428.0,18.0
6,1041,6,26.072278827365473,1428.0,18.0
6,1042,6,26.07545549661546,1428.0,18.0
6,1043,6,25.758348651732447,1428.0,18.0
6,1044,6,26.138100770649636,1428.0,18.0
6,1045,6,25.827865484854453,1428.0,18.0
6,1046,6,26.310284441874508,1428.0,18.0
6,1047,6,26.136094580008603,1428.0,18.0
6,1048,6,25.743422931814052,1428.0,18.0
6,1049,6,25.793896179015825,1428.0,18.0
6,1050,6,25.591252717002753,1428.0,18.0
6,1051,6,25.561588700132987,1428.0,18.0
6,1052,6,26.38189028038263,1428.0,18.0
6,1053,6,26.17990706754171,1428.0,18.0
6,1054,6,26.125398392426295,1428.0,18.0
6,1055,6,25.762822050341377,1428.0,18.0
6,1056,6,26.013990378825067,1428.0,18.0
6,1057,6,26.452790404478343,1428.0,18.0
6,1058,6,26.30626755155645,1428.0,18.0
6,1059,6,26.308394698153197,1428.0,18.0
6,1060,6,26.23291945686307,1428.0,18.0
6,1061,6,26.285218246362408,1428.0,18.0
6,1062,6,26.117451400655636,1428.0,18.0
6,1063,5,25.81239677393105,1428.0,15.0
6,1064,6,25.667860858315468,1428.0,18.0
6,1065,6,26.18014759423672,1428.0,18.0
6,1066,6,26.346546473642185,1428.0,18.0
6,1067,6,26.11067602185925,1428.0,18.0
6,1068,5,25.470807314921775,1428.0,15.0
6,1069,6,26.096000269173043,1428.0,18.0
6,1070,5,26.159026702762247,1428.0,15.0
6,1071,6,25.498386904650967,1428.0,18.0
6,1072,6,26.09637710731115,1428.0,18.0
6,1073,6,26.074787275101265,1428.0,18.0
6,1074,5,26.276360199002756,1428.0,15.0
6,1075,6,26.13697109593086,1428.0,18.0
6,1076,6,26.017974575020084,1428.0,18.0
6,1077,6,25.479035140419796,1428.0,18.0
6,1078,6,26.202437770554617,1428.0,18.0
6,1079,6,25.892405210160987,1428.0,18.0
6,1080,6,26.49649461729271,1428.0,18.0
6,1081,6,26.225793780103956,1428.0,18.0
6,1082,5,26.21360278677567,1428.0,15.0
6,1083,6,26.299744201333503,1428.0,18.0
6,1084,6,26.024477443620714,1428.0,18.0
6,1085,6,25.81441770627426,1428.0,18.0
